Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City
547522,LA ESTRELLA,LA ESTRELLA,1959490,Grocery Store,Risk 1 (High),3835 W 26TH ST,CHICAGO
580010,ILLINOIS SPORTSERVICE INC,LITTLE LOUIE'S ALL STAR STAND #529,14616,Restaurant,Risk 2 (Medium),333 W 35TH ST,CHICAGO
569283,ELEPHANTS ETC INC,ELEPHANTS ETC INC,67234,Grocery Store,Risk 3 (Low),875 N MICHIGAN AVE,CHICAGO
58540,THE UNITED CENTER,BREAKAWAY S-101,1974745,Restaurant,Risk 2 (Medium),1901 W MADISON ST,CHICAGO
491569,7-ELEVEN #33956A,7-ELEVEN #33956A,1889035,Grocery Store,Risk 2 (Medium),1942 N ELSTON AVE,CHICAGO
579839,J & B GYROS # 4,J & B GYROS # 4,2084732,Restaurant,Risk 2 (Medium),1206 W 51ST ST,CHICAGO
614290,STARBUCKS COFFEE #13319,STARBUCKS COFFEE #13319,1843203,Restaurant,Risk 2 (Medium),200 W MADISON ST,CHICAGO
580216,RESTAURANT LOS AMORES,RESTAURANT LOS AMORES,1942766,Restaurant,Risk 1 (High),6104 W DIVERSEY AVE,CHICAGO
549297,"WINFAR FOODS, INC.","WINFAR FOODS, INC.",1619051,Wholesale,Risk 2 (Medium),3949 S KEELER AVE,CHICAGO
401421,AU BON PAIN,AU BON PAIN,1980004,Restaurant,Risk 1 (High),5841 S MARYLAND AVE,CHICAGO
567287,THE WIT,ROOF,1915459,Restaurant,Risk 1 (High),201 N STATE ST,CHICAGO
606282,FIRST CHURCH OF LOVE AND FAITH,FIRST CHURCH OF LOVE AND FAITH,1379677,Restaurant,Risk 1 (High),2147 W 79TH ST,CHICAGO
569432,DE LA COSTA,DE LA COSTA,1695559,NA,Risk 1 (High),465 E ILLINOIS ST,CHICAGO
531376,Mt Carmel High School,Mt Carmel High School,1981927,School,Risk 1 (High),1459 E 64TH ST,CHICAGO
577383,BIG J,BIG J,1621152,Grocery Store,Risk 2 (Medium),2637 W 63RD ST,CHICAGO
557208,COCHIAROS PIZZA #4,COCHIAROS PIZZA,51686,Restaurant,Risk 1 (High),3555 N CENTRAL AVE,CHICAGO
612228,BISTRO VOLTAIRE,BISTRO VOLTAIRE,2088773,Restaurant,Risk 1 (High),226 W CHICAGO AVE,CHICAGO
505342,EL CRAZY TAKO,EL CRAZO TAKO,2088956,Restaurant,Risk 1 (High),3748 W DIVISION AVE,CHICAGO
579775,JESSE'S MEAT MARKET,JESSE'S MEAT MARKET,2084833,Grocery Store,Risk 2 (Medium),9204 S COTTAGE GROVE AVE,CHICAGO
381354,THE DOCK AT MONTROSE BEACH,THE DOCK AT MONTROSE BEACH,2043260,Restaurant,Risk 1 (High),4400 N SIMONDS DR,CHICAGO
357249,Von Humboldt,Von Humboldt,25691,School,Risk 1 (High),2620 W Hirsch ST,CHICAGO
533219,EL SOLAZO,EL SOLAZO,1840958,Restaurant,Risk 1 (High),5600 S PULASKI RD,CHICAGO
543433,NEW ATTITUDE,NEW ATTITUDE,11629,Restaurant,Risk 1 (High),7358 S ASHLAND AVE,CHICAGO
612262,DUNKIN DONUTS,DUNKIN DONUTS,2093522,Restaurant,Risk 2 (Medium),309 W CHICAGO AVE,CHICAGO
158498,MCDONALD'S,MCDONALD'S,1718785,Restaurant,Risk 2 (Medium),8321 S ASHLAND AVE,CHICAGO
545229,MORRY'S DELI,MORRY'S DELI,22181,Restaurant,Risk 1 (High),5500 S CORNELL AVE,CHICAGO
289301,Mount Vernon,Mount Vernon,24601,School,Risk 1 (High),10540 S Morgan (1000W),CHICAGO
547348,OSTIONERIA RESTAURANT EL EL TECOLOTE,OSTIONERIA RESTAURANT EL EL TECOLOTE,22952,Restaurant,Risk 1 (High),3519 W 26TH ST,CHICAGO
491474,HAN BAT RESTAURANT,HAN BAT RESTAURANT,1305316,Restaurant,Risk 1 (High),2723 W LAWRENCE AVE,CHICAGO
579836,ERICSON ELEMENTARY SCHOOL,ERICSON ELEMENTARY SCHOOL,29051,School,Risk 1 (High),3600 W FIFTH AVE,CHICAGO
521565,DOMINICK'S #68/1068,DOMINICK'S #68/1068,41602,Grocery Store,Risk 1 (High),5233 N LINCOLN AVE,CHICAGO
580752,Learn Charter School,3rd Campus,1964652,School,Risk 1 (High),212 S FRANCISCO AVE,CHICAGO
545382,Ashe,Ashe,26191,School,Risk 1 (High),8505 S Ingleside,CHICAGO
547521,GEO'S HOT DOG,GEORGE'S HOT DOG,6101,Restaurant,Risk 2 (Medium),2612 S KEDZIE AVE,CHICAGO
569329,HAAGEN DAZS CAFE,HAAGEN DAZS CAFE,1119100,Restaurant,Risk 2 (Medium),700 E GRAND AVE,CHICAGO
88683,Prix Fixe,Prix Fixe,2069886,Restaurant,Risk 3 (Low),4835 N WESTERN AVE,CHICAGO
545252,CAFE 53,CAFE 53,2084345,Restaurant,Risk 2 (Medium),1369 E 53RD ST,CHICAGO
401423,CAFE 57,CAFE 57,2073642,Restaurant,Risk 2 (Medium),1520 E 57TH ST,CHICAGO
491188,DEPASADA RESTAURANT,DEPASADA RESTAURANT,2074196,Restaurant,Risk 1 (High),1642 W CHICAGO AVE,CHICAGO
491317,BARNEY'S PIZZERIA,BARNEY'S PIZZERIA,2068945,Restaurant,Risk 1 (High),11101 S HALSTED ST,CHICAGO
598261,VICTOR HERNANDEZ,VICTOR HERNANDEZ,2098032,Mobile Food Dispenser,Risk 3 (Low),2637 S THROOP ST FL,CHICAGO
585375,EL REBOZO,EL REBOZO,2055341,Restaurant,Risk 1 (High),4701 W DIVERSEY AVE,CHICAGO
580916,DAMEN & AUGUSTA FOOD,DAMEN & AUGUSTA FOOD,1766921,Grocery Store,Risk 3 (Low),1001 N DAMEN AVE,CHICAGO
521289,NOHEA CAFE,NOHEA CAFE,1998698,Restaurant,Risk 1 (High),2142 W ROSCOE ST,CHICAGO
596264,ITALIAN EXPRESS,ITALIAN EXPRESS,1922756,Restaurant,Risk 1 (High),2307 W DEVON AVE,CHICAGO
577363,LA FIESTA RESTAURANT,LA FIESTA RESTAURANT,41725,Restaurant,Risk 1 (High),3333 W 111TH ST,CHICAGO
521315,ARCOIRIS ICE CREMA,ARCOIRIS ICE CREAM,2088299,Grocery Store,Risk 3 (Low),4075 N ELSTON AVE,CHICAGO
585293,STARBUCKS COFFEE #7948,STARBUCKS COFFEE #7948,1520152,Restaurant,Risk 2 (Medium),6451 W DIVERSEY AVE,CHICAGO
545405,"LEONA'S PIZZERIA, INC.","LEONA'S PIZZERIA, INC.",41589,Restaurant,Risk 1 (High),1236 E 53RD ST,CHICAGO
577296,BURGER KING #5495,BURGER KING #5495,1473500,Restaurant,Risk 2 (Medium),6448 S KEDZIE AVE,CHICAGO
547240,EL MEZQUITE GRILL,EL MEZQUITE GRILL,2032557,Restaurant,Risk 1 (High),3121 W CERMAK RD,CHICAGO
381287,TRADER VIC'S,TRADER VIC'S,1873418,Restaurant,Risk 1 (High),1030 N STATE ST,CHICAGO
505391,PLATO LEARNING CENTER,PLATO LEARNING CENTER,1878464,School,Risk 1 (High),5545 W HARRISON ST,CHICAGO
531215,McDONALDS,McDONALDS,1519152,Restaurant,Risk 2 (Medium),6355 S DR MARTIN LUTHER KING JR DR,CHICAGO
166289,MELODY CORPORATION,MELODY CORPORATION,1223612,Grocery Store,Risk 2 (Medium),3012 S HALSTED ST,CHICAGO
363488,CARNICERIA AGUASCALIENTES,CARNICERIA AGUASCALIENTES,8475,Grocery Store,Risk 1 (High),3132 W 26TH ST,CHICAGO
505309,TAQUERIA LA PLAYITA,TAQUERIA LA PLAYITA,2088816,Restaurant,Risk 1 (High),3839 W GRAND AVE,CHICAGO
579745,GLORIA'S CAFE,GLORIA'S CAFE,1474889,Restaurant,Risk 1 (High),3300 W FULLERTON AVE,CHICAGO
549347,CALMECA ACADEMY OF FINE ARTS AND DUAL LANGUAGE,CALMECA ACADEMY,2321636,School,Risk 1 (High),3456 W 38TH ST,CHICAGO
545302,PARADISE SUPERMARKET INC,PARADISE SUPERMARKET INC,1301378,Grocery Store,Risk 2 (Medium),8101 S COTTAGE GROVE AVE,CHICAGO
606249,DINO'S PIZZA,DINO'S PIZZA,2089462,Restaurant,Risk 2 (Medium),2053 W 79TH ST,CHICAGO
166335,EL MEZCAL,EL MEZCAL,2026286,Restaurant,Risk 1 (High),1454 W 18TH ST,CHICAGO
517377,KITH & KIN,WEBSTER STREET CAFE,1799703,Restaurant,Risk 1 (High),1119-1121 W WEBSTER AVE,CHICAGO
565306,DOMINICK'S #1875,DOMINICK'S #1875,1273445,Grocery Store,Risk 1 (High),1 N HALSTED ST,CHICAGO
580077,GYROS AND BEEF,GYROS AND BEEF,1275348,Restaurant,Risk 1 (High),3126 W ARMITAGE AVE,CHICAGO
491066,FOOD 4 LESS,FOOD 4 LESS,1884255,Grocery Store,Risk 1 (High),4821 W NORTH AVE,CHICAGO
581157,TAQUERIA LA MEXICANA,TAQUERIA LA MEXICANA,32909,Restaurant,Risk 1 (High),815 W 35TH ST,CHICAGO
505246,Howe Elem,Howe Elem,23851,School,Risk 1 (High),720 N Lorel AVE,CHICAGO
363473,TAQUERIA LOS COMALES #1 INC,TAQUERIA LOS COMALES #1,66734,Restaurant,Risk 1 (High),3141 W 26TH ST,CHICAGO
580306,Sabin Magnet,Sabin Magnet,29371,School,Risk 1 (High),2216 W Hirsch ST,CHICAGO
565374,"CUHL FOODS, LLC.",WHOLE FOODS MARKET,2098219,Grocery Store,Risk 3 (Low),550 W WASHINGTON BLVD,CHICAGO
490859,GRILL IN THE PARK,NA,0,NA,Risk 3 (Low),248 W DIVERSEY,CHICAGO
585501,FALCO'S PIZZA,FALCO'S MOBILE FOOD TRUCK,1043442,Mobile Food Dispenser,Risk 3 (Low),2806 W 40TH PL,CHICAGO
537266,CHATHAM FOOD MARKET,CHATHAM FOOD MARKET,1904290,Grocery Store,Risk 2 (Medium),327 E 79TH ST,CHICAGO
491168,BAZA SPORTS CLUB,BAZA SPORTS CLUB,1696966,Restaurant,Risk 1 (High),2500 W CHICAGO AVE,CHICAGO
533215,L & M STARLIGHT RESTAURANT INC,L & M STARLIGHT RESTAURANT INC,9890,Restaurant,Risk 1 (High),8300 S KEDZIE AVE,CHICAGO
581133,HONEY 1 BBQ,HONEY 1,1622262,Restaurant,Risk 1 (High),2241 N WESTERN AVE,CHICAGO
565278,VIVO RESTAURANT,VIVO RESTAURANT,26877,Restaurant,Risk 1 (High),838 W RANDOLPH ST,CHICAGO
543324,WHITE CASTLE #57,WHITE CASTLE,28482,Restaurant,Risk 2 (Medium),6901 S WESTERN AVE,CHICAGO
598220,"SODEXO AMERICA, LLC",UIC COLLEGE PREP HIGH SCHOOL,1964515,School,Risk 1 (High),1231 S DAMEN AVE,CHICAGO
557341,GROTA RESTAURANT,GROTA RESTAURANT,6753,Restaurant,Risk 1 (High),3108-3112 N CENTRAL AVE,CHICAGO
531419,"FRESH FOOD MART, INC.","FRESH FOOD MART, INC.",1914255,Grocery Store,Risk 2 (Medium),600 E 67TH ST,CHICAGO
391376,7 ELEVEN #34133A,7 ELEVEN,2069705,Grocery Store,Risk 2 (Medium),1138 W WILSON AVE,CHICAGO
569367,HERBAN GOURMET,HERBAN GOURMET,1883416,Restaurant,Risk 2 (Medium),900 N MICHIGAN AVE,CHICAGO
505249,RESTAURANT & POZOLERIA SAN JUAN,RESTAURANT & POZOLERIA SAN JUAN,80690,Restaurant,Risk 1 (High),1523 N PULASKI RD,CHICAGO
580532,PRESIDENTS' LOUNGE,PRESIDENTS' LOUNGE,1954173,TAVERN,Risk 3 (Low),653 E 75TH ST,CHICAGO
580468,SIAM TREASURE RESTAURANT,SIAM TREASURE RESTAURANT,64774,Restaurant,Risk 1 (High),7152 N HARLEM AVE,CHICAGO
614270,FLO & SANTO,FLO & SANTO,2013854,Restaurant,Risk 1 (High),1310 S WABASH AVE,CHICAGO
491171,EARTH'S HEALING CAFE,EARTH'S HEALING CAFE,2074379,Restaurant,Risk 2 (Medium),1942 W MONTROSE AVE,CHICAGO
381246,PALOMAR CHICAGO,BANQUET HALL 5TH FLOOR,1992050,Restaurant,Risk 1 (High),505 N STATE ST,CHICAGO
525290,McPherson Elementary,McPherson Elementary,2058666,School,Risk 1 (High),4728 N WOLCOTT AVE,CHICAGO
567411,SPORTSERVICE SOLDIER FIELD,PIZZA,1354323,Restaurant,Risk 2 (Medium),1410 S MUSEUM CAMPUS DR,CHICAGO
521301,MAKKI FAST FOOD AND GRILL,MAKKI FAST FOOD AND GRILL,2068986,Restaurant,Risk 1 (High),4702 N KIMBALL AVE,CHICAGO
491004,KING'S SOUL FOOD & BESS COOKIES,KING'S SOUL FOOD & BESS COOKIES,1680796,NA,Risk 3 (Low),8103 S COTTAGE GROVE AVE,CHICAGO
114762,SILK ROAD JACKSON CORPORATION,SILK ROAD JACKSON,31399,Restaurant,Risk 1 (High),216 W JACKSON BLVD,CHICAGO
491735,KENTUCKY FRIED CHICKEN 521040,KENTUCKY FRIED CHICKEN 521040,1816811,Restaurant,Risk 1 (High),8307 S SOUTH CHICAGO AVE,CHICAGO
579274,EAST SIDE CHILD DEVELOPMENT,EAST SIDE CHILD DEVELOPMENT,2079867,Daycare Above and Under 2 Years,Risk 1 (High),13338-40 S BRANDON AVE,CHICAGO
580652,ADAM'S FOOD & LIQUOR,ADAM'S FOOD & LIQUOR,2079326,Grocery Store,Risk 3 (Low),215-219 S WESTERN AVE,CHICAGO
353279,Sunset Caffe,SUNSET PHO CAFFE,1446810,Restaurant,Risk 1 (High),5726 N WESTERN AVE,CHICAGO
585402,LATIN AMERICAN REST & LOUNGE,LATIN AMERICAN REST & LOUNGE,1058,Restaurant,Risk 1 (High),2743 W DIVISION ST,CHICAGO
547361,SUPERMERCADO MOROLEON,SUPERMERCADO MOROLEON,2089172,Grocery Store,Risk 3 (Low),3158 S HARDING AVE,CHICAGO
580540,SUBWAY,SUBWAY,2069941,Restaurant,Risk 1 (High),1611 W HARRISON ST,CHICAGO
580502,FRIJOLINOS,FRIJOLINOS,1305275,NA,Risk 3 (Low),3036 N PULASKI RD,CHICAGO
347262,Manley (H/S),Manley (H/S),53111,School,Risk 1 (High),2935 W Polk  (800S),CHICAGO
114772,WOLVERINE TRADING LLC,WOLVERINE TRADING LLC,1969715,Restaurant,Risk 1 (High),175 W JACKSON BLVD,CHICAGO
517423,GRAND CENTRAL RESTAURANT,BARN AND COMPANY,1493489,Restaurant,Risk 1 (High),950-952 W WRIGHTWOOD AVE,CHICAGO
383257,ADVOCATE ILLINOIS MASONIC MEDICAL CENTER,RENDEVOUZ CAFETERIA,15777,Restaurant,Risk 1 (High),836 W WELLINGTON AVE,CHICAGO
569372,CHICK-FIL-A,CHICK-FIL-A ( 30 E CHICAGO AVE ),2093836,Restaurant,Risk 1 (High),25 E PEARSON ST,CHICAGO
537298,A P DELI,A P DELI,47405,Restaurant,Risk 1 (High),2025 E 75TH ST,CHICAGO
347314,"HOT DISH, INC.","HOT DISH, INC.",2084702,Catering,Risk 1 (High),324 N LEAVITT ST,CHICAGO
491261,TAQUERIA HUENTITAN,TAQUERIA HUENTITAN RESTAURANT,2073681,Restaurant,Risk 1 (High),4019 W NORTH AVE,CHICAGO
453341,A. P. DELI & GRILL VIII,A. P. DELI & GRILL VIII,2027214,Restaurant,Risk 1 (High),2415 W 79TH ST,CHICAGO
580543,WESTERN BP AMOCO,WESTERN BP AMOCO,1166943,Grocery Store,Risk 3 (Low),4653 S WESTERN AVE,CHICAGO
361462,LITTLE SCHOLARS LEARNING CENTER,LITTLE SCHOLARS LEARNING CENTER,1817326,Children's Services Facility,Risk 1 (High),6116 W IRVING PARK RD,CHICAGO
569213,COAST BURGER / HABANERO,COAST BURGER / HABANERO,1694756,Restaurant,Risk 1 (High),520 N MICHIGAN AVE,CHICAGO
521329,BUFFET CASTLE,BUFFET CASTLE,1578830,Restaurant,Risk 1 (High),3326 W BELMONT AVE,CHICAGO
505207,JACKSON SQUARE  NURSING & REHABILITATION CENTER,JACKSON SQUARE  NURSING & REHABILITATION CENTER,47398,Long Term Care,Risk 1 (High),5130 W JACKSON BLVD,CHICAGO
596211,ZEENAT  BANQUETS  INC,ZEENAT  BANQUETS  INC,2093440,Restaurant,Risk 1 (High),6424 N WESTERN AVE,CHICAGO
580330,JULIE'S COFFEE HOUSE,JULIE'S COFFEE HOUSE,1842426,Restaurant,Risk 2 (Medium),2421 W NORTH AVE,CHICAGO
567469,Au Bon Pain,Au Bon Pain,1979986,Restaurant,Risk 1 (High),161 N Clark ST BLDG,CHICAGO
88742,RASMOS,RASMOS  PIZZA,1092445,Restaurant,Risk 1 (High),4788 N ELSTON AVE,CHICAGO
565354,SPORTSERVICE SOLDIER FIELD,PIZZA & HOT DOG,1354323,Restaurant,Risk 2 (Medium),1410 S MUSEUM CAMPUS DR,CHICAGO
579710,ANTICO,ANTICO,2031733,Restaurant,Risk 1 (High),1946 N LEAVITT ST,CHICAGO
491412,PALOMAR CHICAGO,BANQUET HALL 5TH FLOOR,1992050,Restaurant,Risk 1 (High),505 N STATE ST,CHICAGO
521211,BURGER KING #7288,BURGER KING #7288,1473519,Restaurant,Risk 2 (Medium),2834 W IRVING PARK RD,CHICAGO
88633,CHINESE KITCHEN,CHINESE KITCHEN,1740632,Restaurant,Risk 1 (High),5316 N MILWAUKEE AVE,CHICAGO
543359,SEE THRU CHINESE KITCHEN,SEE THRU CHINESE KITCHEN,36468,Restaurant,Risk 1 (High),10939 S WESTERN AVE,CHICAGO
491334,J & B DISTRIBUTING CO,J & B DISTRIBUTING CO,1043543,Wholesale,Risk 3 (Low),3250 N KILPATRICK AVE,CHICAGO
491575,LA MARQUESA,LA MARQUESA,2079298,Restaurant,Risk 1 (High),2322 N CICERO AVE,CHICAGO
114899,FRESHII,FRESHII,2089134,Restaurant,Risk 1 (High),200 W RANDOLPH ST BLDG,CHICAGO
557419,LUKE'S BEEF & PIZZA,LUKE'S BEEF & PIZZA,1139942,Restaurant,Risk 1 (High),3130 N HARLEM AVE,CHICAGO
357224,SUBWAY,SUBWAY,2037491,Restaurant,Risk 1 (High),1129 N WESTERN AVE,CHICAGO
531333,KING'S KIDDIE KINGDOM,KING'S KIDDIE KINGDOM,1883979,Daycare (2 - 6 Years),Risk 1 (High),815 W 74TH ST,CHICAGO
547476,OLD FASHION MEAT MARKET,OLD FASHION MEAT MARKET,1869301,Grocery Store,Risk 2 (Medium),1457 S KOSTNER AVE,CHICAGO
491805,TAYLOR CENTER FOR NEW EXPERIENCES,TAYLOR CENTER,28731,Daycare (2 - 6 Years),Risk 1 (High),1633 N HAMLIN AVE,CHICAGO
549242,Blair Early Childhood Ctr,Blair Early Childhood Ctr,30071,School,Risk 1 (High),6751 W 63RD PL,CHICAGO
114791,TACO FRESCO,TACO FRESCO,1970430,Restaurant,Risk 1 (High),180 N WELLS ST,CHICAGO
88650,HYDEDRABAD HOUSE,HYDERABAD HOUSE,2074515,Restaurant,Risk 1 (High),2225 W Devon AVE,CHICAGO
539238,KJ'S CORNER,KJ'S CORNER,1892426,Restaurant,Risk 1 (High),3234 N PULASKI RD,CHICAGO
491659,STAN'S CORNER INC,STAN'S CORNER INC,9498,Restaurant,Risk 1 (High),5960 S ARCHER AVE,CHICAGO
491820,LA ESTRELLA,LA ESTRELLA,1959493,Grocery Store,Risk 1 (High),6540 S PULASKI RD,CHICAGO
521304,LITTLE FOX DAYSCHOOL,LITTLE FOX DAYSCHOOL,1803113,Children's Services Facility,Risk 1 (High),5014 N LINCOLN AVE,CHICAGO
585378,Walgreens #5926,Walgreens #5926,1069844,Grocery Store,Risk 3 (Low),4385 S ARCHER AVE,CHICAGO
453319,OLD COUNTRY BUFFET,OLD COUNTRY BUFFET,21794,Restaurant,Risk 1 (High),7601 S CICERO AVE,CHICAGO
547497,PANADERIA CORAL,PANADERIA CORAL,1617250,Bakery,Risk 1 (High),3807 W 26TH ST,CHICAGO
490831,BURGER KING #7623,BURGER KING #7623,1648878,Restaurant,Risk 2 (Medium),1701 W 95TH ST,CHICAGO
567451,SOPRAFFINA MARKETCAFFE,SOPRAFFINA MARKETCAFFE,58044,Restaurant,Risk 1 (High),200 E RANDOLPH ST,CHICAGO
537295,CHINA FAN,CHINA FAN,2017742,Restaurant,Risk 1 (High),7042 S STONY ISLAND AVE,CHICAGO
537272,ILLINOIS SPORTSERVICE INC,SOUTH SIDE HITMAN STAND #140,14616,Restaurant,Risk 2 (Medium),333 W 35TH ST,CHICAGO
543406,HUGGIE BEAR CHRISTIAN ACADEMY,HUGGIE BEAR CHRISTIAN ACADEMY,81931,Daycare Combo 1586,Risk 1 (High),1808-1810 W 99TH ST,CHICAGO
579982,LEVY RESTAURANTS AT WRIGLEY FIELD,WRIGLEYVILLE BREW HOUSE #1002,1574001,Restaurant,Risk 2 (Medium),1060 W ADDISON ST,CHICAGO
606214,MORNING GLORY,MORNING GLORY,1903285,Restaurant,Risk 1 (High),9044 S ASHLAND AVE,CHICAGO
539252,GRAY ELEMENTARY SCHOOL,GRAY ELEMENTARY SCHOOL,23401,School,Risk 1 (High),3730 N Laramie (5200W),CHICAGO
606223,NICKS GYRO'S II,NICKS GYRO'S II,1620958,Restaurant,Risk 1 (High),7856 S ASHLAND AVE,CHICAGO
585290,BELLA'S PIZZA,BELLA'S PIZZA,1879693,Restaurant,Risk 1 (High),658 N ASHLAND AVE,CHICAGO
567468,CHI-TOWN PIZZA EXPRESS,CHI-TOWN PIZZA EXPRESS,1926589,Restaurant,Risk 1 (High),151 E Randolph ST,CHICAGO
557380,AVONDALE-LOGANDALE SCHOOL,AVONDALE ELEMENTARY SCHOOL,22121,School,Risk 1 (High),2945 N Sawyer ST,CHICAGO
490913,SUBWAY,SUBWAY,1953837,Restaurant,Risk 1 (High),304 N PULASKI RD,CHICAGO
577405,FAST FOOD EL MEXICANO,TAQUERIA  EL MEXICANO,1772067,Restaurant,Risk 1 (High),3332 W 63RD ST,CHICAGO
569410,COUNTRY CORN,COUNTRY CORN,0,Navy Pier Kiosk,Risk 3 (Low),600 E GRAND AVE,CHICAGO
491304,Mc DONALDS,Mc DONALDS,2002814,Restaurant,Risk 2 (Medium),8415 S PULASKI RD,CHICAGO
580860,Kit Kat Lounge and Restaurant,Kit Kat Lounge and Restaurant,1044305,Restaurant,Risk 1 (High),3700 N HALSTED ST,CHICAGO
606241,STRICKLY RIBIZ,STRICKLY RIBIZ,2097944,Restaurant,Risk 1 (High),7650 S ASHLAND AVE,CHICAGO
545286,PARK 52,PARK 52,2084649,Restaurant,Risk 1 (High),5201 S HARPER,CHICAGO
547450,LAWNDALE FOOD MARKET,LAWNDALE FOOD MARKET,39529,Grocery Store,Risk 2 (Medium),3705-3713 W 16TH ST,CHICAGO
547247,TASTY STEAK & LEMONADE,J&J FISH & CHICKEN,2083502,Restaurant,Risk 2 (Medium),1877 S KEDZIE AVE,CHICAGO
569376,FRED'S AT BARNEYS NEW YORK,FRED'S AT BARNEYS NEW YORK,1915971,Restaurant,Risk 1 (High),15 E OAK ST,CHICAGO
114827,Chicago DQ Grill and Chill,Chicago DQ Grill and Chill,1959931,Restaurant,Risk 1 (High),436 S Wabash AVE,CHICAGO
579478,ALMA'S CHILD DAY CARE CENTER,ALMA'S CHILD DAY CARE CENTER,1647437,Daycare (2 - 6 Years),Risk 1 (High),2909 W 63RD ST,CHICAGO
409519,RONNY'S,RONNY'S,2074098,Restaurant,Risk 2 (Medium),1447 W 18TH ST,CHICAGO
525337,LADY GREGORY'S,LADY GREGORY'S,2017268,Restaurant,Risk 1 (High),5254-5260 N CLARK ST,CHICAGO
158495,TURNERS FAMILY DINING,TURNERS FAMILY DINING,1597965,Restaurant,Risk 1 (High),8233 S ASHLAND AVE,CHICAGO
549308,"LIZ-NEY-LAND LEARNING CENTER, INC.","LIZ-NEY-LAND LEARNING CENTER, INC.",1846852,Daycare Combo 1586,Risk 1 (High),4606-4610 S PULASKI RD,CHICAGO
583245,YUMMY YUMMY NOODLES,YUMMY YUMMY NOODLES,2098003,Restaurant,Risk 1 (High),2002 S WENTWORTH AVE,CHICAGO
557345,BONNIE'S,BONNIE'S,80232,Grocery Store,Risk 2 (Medium),3500 N NARRAGANSETT AVE,CHICAGO
531393,"7400 S HALSTED FOOD AND LIQUORS, INC.","7400 S HALSTED FOOD AND LIQUORS, INC.",980,Grocery Store,Risk 2 (Medium),7400 S HALSTED ST,CHICAGO
88702,GALVIN'S PUBLIC HOUSE,GALVIN'S PUBLIC HOUSE,1069298,Restaurant,Risk 1 (High),5901 W LAWRENCE AVE,CHICAGO
545339,Ruggles,Ruggles,25181,School,Risk 1 (High),7831 S Prairie (300E),CHICAGO
505315,TERRY'S,TERRY'S PLACE,1893433,Restaurant,Risk 1 (High),5950 W MADISON ST,CHICAGO
492241,LAO YOU JU CHINESE BAR AND RESTAURANT,LAO YOU JIU CHINESE BAR AND RESTAURANT,2008390,Restaurant,Risk 1 (High),2002 S WENTWORTH AVE,CHICAGO
580887,RED'S ORGANIC PASTRIES,RED'S ORGANIC PASTRIES,2094025,Wholesale,Risk 3 (Low),324 N LEAVITT ST,CHICAGO
580725,SMOTHERS,SMOTHERS,2084637,Restaurant,Risk 1 (High),107 N KEDZIE AVE,CHICAGO
521418,TAQUERIA ELGALLO # 1,TAQUERIA ELGALLO # 1,1123345,Restaurant,Risk 1 (High),3532 W MONTROSE AVE,CHICAGO
565222,CHINESE YUM YUM,CHINESE YUM YUM,2032813,Restaurant,Risk 1 (High),809 W JACKSON BLVD,CHICAGO
545404,HENRY O. TANNER ELEMENTARY,HENRY O. TANNER ELEMENTARY,26281,School,Risk 1 (High),7350 S Evans,CHICAGO
557263,GORSKI BAKERY,GORSKI BAKERY,22591,Bakery,Risk 1 (High),2835 N CENTRAL AVE,CHICAGO
491227,WINDY CITY HOT DOGS INC,WINDY CITY HOT DOGS INC,1245171,Restaurant,Risk 1 (High),4205 W 63RD ST,CHICAGO
492210,TAI WAH GROCERY,TAI WAH GROCERY,28038,Grocery Store,Risk 1 (High),2226 S WENTWORTH AVE,CHICAGO
581085,THE CHEESECAKE FACTORY,THE CHEESECAKE FACTORY,42878,Restaurant,Risk 1 (High),875 N MICHIGAN AVE,CHICAGO
614267,STARBUCKS COFFEE #2247,STARBUCKS COFFEE #2247,23065,Restaurant,Risk 2 (Medium),55 E JACKSON BLVD,CHICAGO
424208,Taqueria El Primo Inc.,Taqueria El Primo,2079945,Restaurant,Risk 1 (High),3500 W MONTROSE AVE,CHICAGO
577218,GRANNY B'S,GRANNY B'S,68637,Restaurant,Risk 1 (High),2632 W 71ST ST,CHICAGO
567465,THE FLORENTINE,THE FLORENTINE,2033045,Restaurant,Risk 1 (High),151 W ADAMS ST,CHICAGO
521380,"HOLY LAND MARKET, INC","HOLY LAND MARKET, INC",1621148,NA,Risk 3 (Low),4806 N KEDZIE AVE,CHICAGO
521365,A J'S CORNER,A J'S CORNER,1121720,NA,Risk 3 (Low),4301 N WHIPPLE ST,CHICAGO
547416,QUIMA,NA,2093871,Restaurant,Risk 2 (Medium),39111/2 W 26TH ST,CHICAGO
547390,Burger King #17392,Burger King,2003825,Restaurant,Risk 2 (Medium),2345 S PULASKI RD,CHICAGO
580017,GENE'S SAUSAGE SHOP & DELI INC,JIMEMEZ FRESH MARKET,1876,Grocery Store,Risk 1 (High),5330 W BELMONT AVE,CHICAGO
401412,"ISTRIA CAFE, LLC","ISTRIA CAFE, LLC",1843517,coffee shop,Risk 2 (Medium),1520 E 57TH ST,CHICAGO
531304,CARBON,CARBON,1802129,Restaurant,Risk 1 (High),300 W 26TH ST,CHICAGO
580560,Lafayette,Lafayette,24121,School,Risk 1 (High),2714 W Augusta BLVD,CHICAGO
